"site_id","sample_date","sys_sample_code","sample_source","sample_matrix_code","dec_sample_type_cde","lab_sample_type_cde","sample_type_code_combined","chemical_name","fraction","result_value","result_unit","lab_qualifiers","interpreted_qualifiers","validator_qualifiers","validator_qualifiers_equis","method_detection_limit","reporting_detection_limit","quantitation_limit","detection_limit_unit"
"17-BLND-3.4",2009-06-29 00:40:00,"17022503-06292009-WS","","WS",,,"N","chloride (as cl)","T",100,"mg/l","","",,"",,,,""
"17-BLND-3.4",2009-07-28 13:00:00,"17022503-07282009-WS","","WS",,,"N","chloride (as cl)","T",124,"mg/l","","",,"",,,,""
"17-BLND-3.4",2009-08-17 11:55:00,"17022503-08172009-WS","","WS",,,"N","chloride (as cl)","T",118,"mg/l","","",,"",,,,""
"17-BLND-3.4",2009-09-08 00:05:00,"17022503-09082009-WS","","WS",,,"N","chloride (as cl)","T",111,"mg/l","","",,"",,,,""
"17-BLND-3.4",2009-09-28 00:10:00,"17022503-09282009-WS","","WS",,,"N","chloride (as cl)","T",100,"mg/l","","",,"",,,,""
"17-BLND-3.4",2009-10-20 00:40:00,"17022503-10202009-WS","","WS",,,"N","chloride (as cl)","T",114,"mg/l","","",,"",,,,""
"12-MOHK-1.5",2009-05-11 00:30:00,"12010001-05112009-WS","","WS",,,"N","chloride (as cl)","T",25.5,"mg/l","","",,"",,,,""
"12-MOHK-1.5",2009-06-22 00:30:00,"12010001-06222009-WS","","WS",,,"N","chloride (as cl)","T",20.8,"mg/l","","",,"",,,,""
"12-MOHK-1.5",2009-08-10 13:00:00,"12010001-08102009-WS","","WS",,,"N","chloride (as cl)","T",22.6,"mg/l","","",,"",,,,""
"12-MOHK-1.5",2009-09-21 00:30:00,"12010001-09212009-WS","","WS",,,"N","chloride (as cl)","T",25.3,"mg/l","","",,"",,,,""
"12-MOHK-1.5",2009-11-02 00:00:00,"12010001-11022009-WS","","WS",,,"N","chloride (as cl)","T",16.8,"mg/l","","",,"",,,,""
"12-MOHK-98.9",2009-04-22 10:00:00,"12010101-04222009-WS","","WS",,,"N","chloride (as cl)","T",43.3,"mg/l","","",,"",,,,""
"12-MOHK-98.9",2009-05-13 10:00:00,"12010101-05132009-WS","","WS",,,"N","chloride (as cl)","T",41.6,"mg/l","","",,"",,,,""
"12-MOHK-98.9",2009-06-24 11:00:00,"12010101-06242009-WS","","WS",,,"N","chloride (as cl)","T",38.4,"mg/l","","",,"",,,,""
"12-MOHK-98.9",2009-08-12 09:00:00,"12010101-08122009-WS","","WS",,,"N","chloride (as cl)","T",45.3,"mg/l","","",,"",,,,""
"12-MOHK-98.9",2009-09-23 10:00:00,"12010101-09232009-WS","","WS",,,"N","chloride (as cl)","T",44.1,"mg/l","","",,"",,,,""
"12-MOHK-98.9",2009-11-03 09:00:00,"12010101-11032009-WS","","WS",,,"N","chloride (as cl)","T",25.3,"mg/l","","",,"",,,,""
"13-LHUD-66.3",2009-04-21 09:00:00,"13010077-04212009-WS","","WS",,,"N","chloride (as cl)","T",18.6,"mg/l","","",,"",,,,""
"13-LHUD-66.3",2009-05-12 09:15:00,"13010077-05122009-WS","","WS",,,"N","chloride (as cl)","T",25.7,"mg/l","","",,"",,,,""
"13-LHUD-66.3",2009-06-23 10:00:00,"13010077-06232009-WS","","WS",,,"N","chloride (as cl)","T",21.8,"mg/l","","",,"",,,,""
"13-LHUD-66.3",2009-08-11 09:00:00,"13010077-08112009-WS","","WS",,,"N","chloride (as cl)","T",17.8,"mg/l","","",,"",,,,""
"13-LHUD-66.3",2009-09-22 09:30:00,"13010077-09222009-WS","","WS",,,"N","chloride (as cl)","T",22.7,"mg/l","","",,"",,,,""
"13-LHUD-66.3",2009-11-03 09:00:00,"13010077-11032009-WS","","WS",,,"N","chloride (as cl)","T",18.8,"mg/l","","",,"",,,,""
"13-LHUD-120.2",2009-04-21 00:30:00,"13010139-04212009-WS","","WS",,,"N","chloride (as cl)","T",19.1,"mg/l","","",,"",,,,""
"13-LHUD-120.2",2009-05-12 00:30:00,"13010139-05122009-WS","","WS",,,"N","chloride (as cl)","T",19.3,"mg/l","","",,"",,,,""
"13-LHUD-120.2",2009-06-23 00:45:00,"13010139-06232009-WS","","WS",,,"N","chloride (as cl)","T",19.5,"mg/l","","",,"",,,,""
"14-WDEL-1.3",2005-10-31 13:00:00,"14041001-10312005-WS","","WS",,,"N","chloride (as cl)","T",8.92,"mg/l","","",,"",,,,""
"14-WDEL-57.9",2005-04-06 00:00:00,"14041060-04062005-WS","","WS",,,"N","chloride (as cl)","T",12.6,"mg/l","","",,"",,,,""
"14-WDEL-57.9",2005-04-25 09:00:00,"14041060-04252005-WS","","WS",,,"N","chloride (as cl)","T",9.94,"mg/l","","",,"",,,,""
"14-WDEL-57.9",2005-05-16 09:00:00,"14041060-05162005-WS","","WS",,,"N","chloride (as cl)","T",11.6,"mg/l","","",,"",,,,""
"14-WDEL-57.9",2005-06-06 09:00:00,"14041060-06062005-WS","","WS",,,"N","chloride (as cl)","T",15.7,"mg/l","","",,"",,,,""
"14-WDEL-57.9",2005-07-05 09:00:00,"14041060-07052005-WS","","WS",,,"N","chloride (as cl)","T",15.1,"mg/l","","",,"",,,,""
"14-WDEL-57.9",2005-08-02 00:00:00,"14041060-08022005-WS","","WS",,,"N","chloride (as cl)","T",22,"mg/l","","",,"",,,,""
"14-WDEL-57.9",2005-08-30 09:00:00,"14041060-08302005-WS","","WS",,,"N","chloride (as cl)","T",20.1,"mg/l","","",,"",,,,""
"14-WDEL-57.9",2005-09-20 09:00:00,"14041060-09202005-WS","","WS",,,"N","chloride (as cl)","T",26.9,"mg/l","","",,"",,,,""
"14-WDEL-57.9",2005-10-11 09:00:00,"14041060-10112005-WS","","WS",,,"N","chloride (as cl)","T",19.7,"mg/l","","",,"",,,,""
"14-WDEL-57.9",2005-10-31 09:00:00,"14041060-10312005-WS","","WS",,,"N","chloride (as cl)","T",10.2,"mg/l","","",,"",,,,""
"14-LDEL-0.1",2005-04-06 00:00:00,"14042201-04062005-WS","","WS",,,"N","chloride (as cl)","T",5.09,"mg/l","","",,"",,,,""
"14-LDEL-0.1",2005-04-25 10:00:00,"14042201-04252005-WS","","WS",,,"N","chloride (as cl)","T",5.11,"mg/l","","",,"",,,,""
"14-LDEL-0.1",2005-05-16 10:00:00,"14042201-05162005-WS","","WS",,,"N","chloride (as cl)","T",5.86,"mg/l","","",,"",,,,""
"14-LDEL-0.1",2005-06-06 09:00:00,"14042201-06062005-WS","","WS",,,"N","chloride (as cl)","T",6.79,"mg/l","","",,"",,,,""
"14-LDEL-0.1",2005-07-05 09:00:00,"14042201-07052005-WS","","WS",,,"N","chloride (as cl)","T",3.92,"mg/l","","",,"",,,,""
"14-LDEL-0.1",2005-08-02 00:00:00,"14042201-08022005-WS","","WS",,,"N","chloride (as cl)","T",8.17,"mg/l","","",,"",,,,""
"14-LDEL-0.1",2005-08-30 09:00:00,"14042201-08302005-WS","","WS",,,"N","chloride (as cl)","T",9.48,"mg/l","","",,"",,,,""
"14-LDEL-0.1",2005-09-20 09:00:00,"14042201-09202005-WS","","WS",,,"N","chloride (as cl)","T",11.7,"mg/l","","",,"",,,,""
"14-LDEL-0.1",2005-10-11 09:00:00,"14042201-10112005-WS","","WS",,,"N","chloride (as cl)","T",11.2,"mg/l","","",,"",,,,""
"14-LDEL-0.1",2005-10-31 09:00:00,"14042201-10312005-WS","","WS",,,"N","chloride (as cl)","T",4.88,"mg/l","","",,"",,,,""
"15-RAMA-1.1",2003-04-10 09:00:00,"15011001-04102003-WS","","WS",,,"N","chloride (as cl)","T",116,"mg/l","","",,"",,,,""
"15-RAMA-1.1",2003-05-20 10:00:00,"15011001-05202003-WS","","WS",,,"N","chloride (as cl)","T",73.6,"mg/l","","",,"",,,,""
"15-RAMA-1.1",2003-07-08 10:00:00,"15011001-07082003-WS","","WS",,,"N","chloride (as cl)","T",95.6,"mg/l","","",,"",,,,""
"15-RAMA-1.1",2003-09-03 09:00:00,"15011001-09032003-WS","","WS",,,"N","chloride (as cl)","T",112,"mg/l","","",,"",,,,""
"15-RAMA-1.1",2003-10-15 09:00:00,"15011001-10152003-WS","","WS",,,"N","chloride (as cl)","T",42.7,"mg/l","","",,"",,,,""
"15-RAMA-1.1",2003-11-05 09:00:00,"15011001-11052003-WS","","WS",,,"N","chloride (as cl)","T",45.5,"mg/l","","",,"",,,,""
"16-TEN-2.5",2003-04-09 09:00:00,"16011102-04092003-WS","","WS",,,"N","chloride (as cl)","T",32,"mg/l","","",,"",,,,""
"16-TEN-2.5",2003-04-30 09:00:00,"16011102-04302003-WS","","WS",,,"N","chloride (as cl)","T",32.8,"mg/l","","",,"",,,,""
"16-TEN-2.5",2003-05-19 09:00:00,"16011102-05192003-WS","","WS",,,"N","chloride (as cl)","T",31.2,"mg/l","","",,"",,,,""
"16-TEN-2.5",2003-06-09 10:00:00,"16011102-06092003-WS","","WS",,,"N","chloride (as cl)","T",23.7,"mg/l","","",,"",,,,""
"16-TEN-2.5",2003-07-07 10:00:00,"16011102-07072003-WS","","WS",,,"N","chloride (as cl)","T",31.5,"mg/l","","",,"",,,,""
"16-TEN-2.5",2003-08-06 10:00:00,"16011102-08062003-WS","","WS",,,"N","chloride (as cl)","T",26.5,"mg/l","","",,"",,,,""
"16-TEN-2.5",2003-09-02 10:00:00,"16011102-09022003-WS","","WS",,,"N","chloride (as cl)","T",18.5,"mg/l","","",,"",,,,""
"16-TEN-2.5",2003-09-24 09:00:00,"16011102-09242003-WS","","WS",,,"N","chloride (as cl)","T",16.7,"mg/l","","",,"",,,,""
"16-TEN-2.5",2003-10-14 10:00:00,"16011102-10142003-WS","","WS",,,"N","chloride (as cl)","T",27.7,"mg/l","","",,"",,,,""
"16-TEN-2.5",2003-11-03 09:00:00,"16011102-11032003-WS","","WS",,,"N","chloride (as cl)","T",22.3,"mg/l","","",,"",,,,""
"17-CARM-9.0",2004-04-13 09:00:00,"17012307-04132004-WS","","WS",,,"N","chloride (as cl)","T",24.2,"mg/l","","",,"",,,,""
"17-CARM-9.0",2004-05-05 08:00:00,"17012307-05052004-WS","","WS",,,"N","chloride (as cl)","T",23.8,"mg/l","","",,"",,,,""
"17-CARM-9.0",2004-05-25 09:00:00,"17012307-05252004-WS","","WS",,,"N","chloride (as cl)","T",23.2,"mg/l","","",,"",,,,""
"17-CARM-9.0",2004-06-15 09:00:00,"17012307-06152004-WS","","WS",,,"N","chloride (as cl)","T",22.3,"mg/l","","",,"",,,,""
"17-CARM-9.0",2004-07-13 09:00:00,"17012307-07132004-WS","","WS",,,"N","chloride (as cl)","T",21.3,"mg/l","","",,"",,,,""
"17-CARM-9.0",2004-08-10 10:00:00,"17012307-08102004-WS","","WS",,,"N","chloride (as cl)","T",21.7,"mg/l","","",,"",,,,""
"17-CARM-9.0",2004-09-08 09:00:00,"17012307-09082004-WS","","WS",,,"N","chloride (as cl)","T",21.8,"mg/l","","",,"",,,,""
"17-CARM-9.0",2004-09-27 09:00:00,"17012307-09272004-WS","","WS",,,"N","chloride (as cl)","T",21.8,"mg/l","","",,"",,,,""
"17-CARM-9.0",2004-10-21 09:00:00,"17012307-10212004-WS","","WS",,,"N","chloride (as cl)","T",22.1,"mg/l","","",,"",,,,""
"17-CARM-9.0",2004-11-09 09:00:00,"17012307-11092004-WS","","WS",,,"N","chloride (as cl)","T",19.7,"mg/l","","",,"",,,,""
"17-MASS-1.2",2004-04-13 13:00:00,"17012404-04132004-WS","","WS",,,"N","chloride (as cl)","T",17.2,"mg/l","","",,"",,,,""
"17-MASS-1.2",2004-05-05 11:00:00,"17012404-05052004-WS","","WS",,,"N","chloride (as cl)","T",48.3,"mg/l","","",,"",,,,""
"17-MASS-1.2",2004-05-25 11:00:00,"17012404-05252004-WS","","WS",,,"N","chloride (as cl)","T",34.9,"mg/l","","",,"",,,,""
"17-MASS-1.2",2004-06-15 12:00:00,"17012404-06152004-WS","","WS",,,"N","chloride (as cl)","T",45.3,"mg/l","","",,"",,,,""
"17-MASS-1.2",2004-07-13 12:00:00,"17012404-07132004-WS","","WS",,,"N","chloride (as cl)","T",13.1,"mg/l","","",,"",,,,""
"17-MASS-1.2",2004-08-10 13:00:00,"17012404-08102004-WS","","WS",,,"N","chloride (as cl)","T",41.3,"mg/l","","",,"",,,,""
"17-MASS-1.2",2004-09-08 11:00:00,"17012404-09082004-WS","","WS",,,"N","chloride (as cl)","T",3.79,"mg/l","","",,"",,,,""
"17-MASS-1.2",2004-09-27 12:00:00,"17012404-09272004-WS","","WS",,,"N","chloride (as cl)","T",45.8,"mg/l","","",,"",,,,""
"17-MASS-1.2",2004-10-21 11:00:00,"17012404-10212004-WS","","WS",,,"N","chloride (as cl)","T",46.3,"mg/l","","",,"",,,,""
"17-MASS-1.2",2004-11-09 11:00:00,"17012404-11092004-WS","","WS",,,"N","chloride (as cl)","T",44.8,"mg/l","","",,"",,,,""
"17-BVDC-0.1",2004-04-13 10:00:00,"17012702-04132004-WS","","WS",,,"N","chloride (as cl)","T",36.1,"mg/l","","",,"",,,,""
"17-BVDC-0.1",2004-05-05 09:00:00,"17012702-05052004-WS","","WS",,,"N","chloride (as cl)","T",44.4,"mg/l","","",,"",,,,""
"17-BVDC-0.1",2004-05-25 09:00:00,"17012702-05252004-WS","","WS",,,"N","chloride (as cl)","T",43.1,"mg/l","","",,"",,,,""
"17-BVDC-0.1",2004-06-15 09:00:00,"17012702-06152004-WS","","WS",,,"N","chloride (as cl)","T",40.3,"mg/l","","",,"",,,,""
"17-BVDC-0.1",2004-07-13 09:00:00,"17012702-07132004-WS","","WS",,,"N","chloride (as cl)","T",33.9,"mg/l","","",,"",,,,""
"17-BVDC-0.1",2004-08-10 11:00:00,"17012702-08102004-WS","","WS",,,"N","chloride (as cl)","T",30.1,"mg/l","","",,"",,,,""
"17-BVDC-0.1",2004-09-08 10:00:00,"17012702-09082004-WS","","WS",,,"N","chloride (as cl)","T",29.1,"mg/l","","",,"",,,,""
"17-BVDC-0.1",2004-09-27 10:00:00,"17012702-09272004-WS","","WS",,,"N","chloride (as cl)","T",27.5,"mg/l","","",,"",,,,""
"17-BVDC-0.1",2004-10-21 10:00:00,"17012702-10212004-WS","","WS",,,"N","chloride (as cl)","T",27,"mg/l","","",,"",,,,""
"17-BVDC-0.1",2004-11-09 09:00:00,"17012702-11092004-WS","","WS",,,"N","chloride (as cl)","T",25.9,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2004-04-13 11:00:00,"17012805-04132004-WS","","WS",,,"N","chloride (as cl)","T",18.1,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2004-05-05 10:00:00,"17012805-05052004-WS","","WS",,,"N","chloride (as cl)","T",25.1,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2004-05-25 10:00:00,"17012805-05252004-WS","","WS",,,"N","chloride (as cl)","T",25.6,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2004-06-15 10:00:00,"17012805-06152004-WS","","WS",,,"N","chloride (as cl)","T",23.6,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2004-07-13 10:00:00,"17012805-07132004-WS","","WS",,,"N","chloride (as cl)","T",19.4,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2004-08-10 12:00:00,"17012805-08102004-WS","","WS",,,"N","chloride (as cl)","T",21.1,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2004-09-08 11:00:00,"17012805-09082004-WS","","WS",,,"N","chloride (as cl)","T",14.1,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2004-09-27 11:00:00,"17012805-09272004-WS","","WS",,,"N","chloride (as cl)","T",21.4,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2004-10-21 10:00:00,"17012805-10212004-WS","","WS",,,"N","chloride (as cl)","T",20.3,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2004-11-09 10:00:00,"17012805-11092004-WS","","WS",,,"N","chloride (as cl)","T",20.8,"mg/l","","",,"",,,,""
"17-PECN-7.6",2004-04-12 14:00:00,"17016109-04122004-WS","","WS",,,"N","chloride (as cl)","T",12.5,"mg/l","","",,"",,,,""
"17-PECN-7.6",2004-05-05 07:00:00,"17016109-05052004-WS","","WS",,,"N","chloride (as cl)","T",9.79,"mg/l","","",,"",,,,""
"17-PECN-7.6",2004-05-25 08:00:00,"17016109-05252004-WS","","WS",,,"N","chloride (as cl)","T",13.4,"mg/l","","",,"",,,,""
"17-PECN-7.6",2004-06-15 08:00:00,"17016109-06152004-WS","","WS",,,"N","chloride (as cl)","T",10.7,"mg/l","","",,"",,,,""
"17-PECN-7.6",2004-07-13 08:00:00,"17016109-07132004-WS","","WS",,,"N","chloride (as cl)","T",10.5,"mg/l","","",,"",,,,""
"17-PECN-7.6",2004-08-10 09:00:00,"17016109-08102004-WS","","WS",,,"N","chloride (as cl)","T",11.8,"mg/l","","",,"",,,,""
"17-PECN-7.6",2004-09-08 08:00:00,"17016109-09082004-WS","","WS",,,"N","chloride (as cl)","T",12,"mg/l","","",,"",,,,""
"17-PECN-7.6",2004-09-27 08:00:00,"17016109-09272004-WS","","WS",,,"N","chloride (as cl)","T",13.3,"mg/l","","",,"",,,,""
"17-PECN-7.6",2004-10-21 09:00:00,"17016109-10212004-WS","","WS",,,"N","chloride (as cl)","T",10.3,"mg/l","","",,"",,,,""
"17-PECN-7.6",2004-11-09 08:00:00,"17016109-11092004-WS","","WS",,,"N","chloride (as cl)","T",10.7,"mg/l","","",,"",,,,""
"17-MIAN-13.3",2004-04-12 09:00:00,"17021113-04122004-WS","","WS",,,"N","chloride (as cl)","T",57.4,"mg/l","","",,"",,,,""
"17-MIAN-13.3",2004-05-03 11:00:00,"17021113-05032004-WS","","WS",,,"N","chloride (as cl)","T",52.4,"mg/l","","",,"",,,,""
"17-MIAN-13.3",2004-05-24 11:00:00,"17021113-05242004-WS","","WS",,,"N","chloride (as cl)","T",54.8,"mg/l","","",,"",,,,""
"17-MIAN-13.3",2004-06-16 11:00:00,"17021113-06162004-WS","","WS",,,"N","chloride (as cl)","T",54,"mg/l","","",,"",,,,""
"17-MIAN-13.3",2004-07-12 11:00:00,"17021113-07122004-WS","","WS",,,"N","chloride (as cl)","T",62.8,"mg/l","","",,"",,,,""
"17-MIAN-13.3",2004-08-11 11:00:00,"17021113-08112004-WS","","WS",,,"N","chloride (as cl)","T",53.7,"mg/l","","",,"",,,,""
"17-MIAN-13.3",2004-09-07 11:00:00,"17021113-09072004-WS","","WS",,,"N","chloride (as cl)","T",58,"mg/l","","",,"",,,,""
"17-MIAN-13.3",2004-09-27 12:00:00,"17021113-09272004-WS","","WS",,,"N","chloride (as cl)","T",43.4,"mg/l","","",,"",,,,""
"17-MIAN-13.3",2004-10-19 13:00:00,"17021113-10192004-WS","","WS",,,"N","chloride (as cl)","T",51.3,"mg/l","","",,"",,,,""
"17-MIAN-13.3",2004-11-09 11:00:00,"17021113-11092004-WS","","WS",,,"N","chloride (as cl)","T",53.4,"mg/l","","",,"",,,,""
"17-BLND-3.4",2004-04-12 10:00:00,"17022503-04122004-WS","","WS",,,"N","chloride (as cl)","T",181,"mg/l","","",,"",,,,""
"17-BLND-3.4",2004-05-03 10:00:00,"17022503-05032004-WS","","WS",,,"N","chloride (as cl)","T",144,"mg/l","","",,"",,,,""
"17-BLND-3.4",2004-05-24 09:00:00,"17022503-05242004-WS","","WS",,,"N","chloride (as cl)","T",156,"mg/l","","",,"",,,,""
"17-BLND-3.4",2004-06-16 10:00:00,"17022503-06162004-WS","","WS",,,"N","chloride (as cl)","T",148,"mg/l","","",,"",,,,""
"17-BLND-3.4",2004-07-12 10:00:00,"17022503-07122004-WS","","WS",,,"N","chloride (as cl)","T",148,"mg/l","","",,"",,,,""
"17-BLND-3.4",2004-08-11 10:00:00,"17022503-08112004-WS","","WS",,,"N","chloride (as cl)","T",97.7,"mg/l","","",,"",,,,""
"17-BLND-3.4",2004-09-07 10:00:00,"17022503-09072004-WS","","WS",,,"N","chloride (as cl)","T",126,"mg/l","","",,"",,,,""
"17-BLND-3.4",2004-09-27 11:00:00,"17022503-09272004-WS","","WS",,,"N","chloride (as cl)","T",107,"mg/l","","",,"",,,,""
"17-BLND-3.4",2004-10-19 11:00:00,"17022503-10192004-WS","","WS",,,"N","chloride (as cl)","T",99.9,"mg/l","","",,"",,,,""
"17-BLND-3.4",2004-11-09 10:00:00,"17022503-11092004-WS","","WS",,,"N","chloride (as cl)","T",108,"mg/l","","",,"",,,,""
"17-BRNX-5.6",2004-04-12 10:00:00,"17023307-04122004-WS","","WS",,,"N","chloride (as cl)","T",211,"mg/l","","",,"",,,,""
"17-BRNX-5.6",2004-05-03 09:00:00,"17023307-05032004-WS","","WS",,,"N","chloride (as cl)","T",203,"mg/l","","",,"",,,,""
"17-BRNX-5.6",2004-05-24 09:00:00,"17023307-05242004-WS","","WS",,,"N","chloride (as cl)","T",216,"mg/l","","",,"",,,,""
"17-BRNX-5.6",2004-06-16 09:00:00,"17023307-06162004-WS","","WS",,,"N","chloride (as cl)","T",181,"mg/l","","",,"",,,,""
"17-BRNX-5.6",2004-07-12 09:00:00,"17023307-07122004-WS","","WS",,,"N","chloride (as cl)","T",184,"mg/l","","",,"",,,,""
"17-BRNX-5.6",2004-08-11 09:00:00,"17023307-08112004-WS","","WS",,,"N","chloride (as cl)","T",172,"mg/l","","",,"",,,,""
"17-BRNX-5.6",2004-09-07 09:00:00,"17023307-09072004-WS","","WS",,,"N","chloride (as cl)","T",189,"mg/l","","",,"",,,,""
"17-BRNX-5.6",2004-09-27 09:00:00,"17023307-09272004-WS","","WS",,,"N","chloride (as cl)","T",161,"mg/l","","",,"",,,,""
"17-BRNX-5.6",2004-10-19 10:00:00,"17023307-10192004-WS","","WS",,,"N","chloride (as cl)","T",81.1,"mg/l","","",,"",,,,""
"17-BRNX-5.6",2004-11-09 09:00:00,"17023307-11092004-WS","","WS",,,"N","chloride (as cl)","T",154,"mg/l","","",,"",,,,""
"13-LHUD-120.2",2009-08-11 00:00:00,"13010139-08112009-WS","","WS",,,"N","chloride (as cl)","T",18.4,"mg/l","","",,"",,,,""
"13-LHUD-120.2",2009-09-22 13:00:00,"13010139-09222009-WS","","WS",,,"N","chloride (as cl)","T",25.8,"mg/l","","",,"",,,,""
"13-LHUD-120.2",2009-11-03 13:00:00,"13010139-11032009-WS","","WS",,,"N","chloride (as cl)","T",16.6,"mg/l","","",,"",,,,""
"14-DELA-1.3",2009-04-20 09:25:00,"14010001-04202009-WS","","WS",,,"N","chloride (as cl)","T",12.4,"mg/l","","",,"",,,,""
"14-DELA-1.3",2009-05-12 10:30:00,"14010001-05122009-WS","","WS",,,"N","chloride (as cl)","T",12.1,"mg/l","","",,"",,,,""
"14-DELA-1.3",2009-06-24 11:40:00,"14010001-06242009-WS","","WS",,,"N","chloride (as cl)","T",8.8,"mg/l","","",,"",,,,""
"14-DELA-1.3",2009-08-12 10:15:00,"14010001-08122009-WS","","WS",,,"N","chloride (as cl)","T",7.7,"mg/l","","",,"",,,,""
"14-DELA-1.3",2009-09-23 10:30:00,"14010001-09232009-WS","","WS",,,"N","chloride (as cl)","T",11.8,"mg/l","","",,"",,,,""
"14-DELA-1.3",2009-11-03 11:15:00,"14010001-11032009-WS","","WS",,,"N","chloride (as cl)","T",8.3,"mg/l","","",,"",,,,""
"17-CARM-9.0",2009-04-08 10:40:00,"17012307-04082009-WS","","WS",,,"N","chloride (as cl)","T",23.2,"mg/l","","",,"",,,,""
"17-CARM-9.0",2009-04-28 13:15:00,"17012307-04282009-WS","","WS",,,"N","chloride (as cl)","T",24.9,"mg/l","","",,"",,,,""
"17-CARM-9.0",2009-05-19 10:30:00,"17012307-05192009-WS","","WS",,,"N","chloride (as cl)","T",24.9,"mg/l","","",,"",,,,""
"17-CARM-9.0",2009-06-08 10:45:00,"17012307-06082009-WS","","WS",,,"N","chloride (as cl)","T",23.4,"mg/l","","",,"",,,,""
"17-CARM-9.0",2009-06-30 11:50:00,"17012307-06302009-WS","","WS",,,"N","chloride (as cl)","T",25.1,"mg/l","","",,"",,,,""
"17-CARM-9.0",2009-07-27 10:50:00,"17012307-07272009-WS","","WS",,,"N","chloride (as cl)","T",24.3,"mg/l","","",,"",,,,""
"17-CARM-9.0",2009-08-18 10:40:00,"17012307-08182009-WS","","WS",,,"N","chloride (as cl)","T",26.1,"mg/l","","",,"",,,,""
"17-CARM-9.0",2009-09-08 10:55:00,"17012307-09082009-WS","","WS",,,"N","chloride (as cl)","T",25.3,"mg/l","","",,"",,,,""
"17-CARM-9.0",2009-09-29 10:30:00,"17012307-09292009-WS","","WS",,,"N","chloride (as cl)","T",24.5,"mg/l","","",,"",,,,""
"17-CARM-9.0",2009-10-20 10:10:00,"17012307-10202009-WS","","WS",,,"N","chloride (as cl)","T",24.6,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2009-04-07 14:45:00,"17012805-04072009-WS","","WS",,,"N","chloride (as cl)","T",27.6,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2009-04-28 14:20:00,"17012805-04282009-WS","","WS",,,"N","chloride (as cl)","T",26,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2009-05-19 11:25:00,"17012805-05192009-WS","","WS",,,"N","chloride (as cl)","T",27.7,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2009-06-08 11:30:00,"17012805-06082009-WS","","WS",,,"N","chloride (as cl)","T",25.7,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2009-06-30 13:10:00,"17012805-06302009-WS","","WS",,,"N","chloride (as cl)","T",27.8,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2009-07-27 11:35:00,"17012805-07272009-WS","","WS",,,"N","chloride (as cl)","T",27.9,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2009-08-18 11:40:00,"17012805-08182009-WS","","WS",,,"N","chloride (as cl)","T",26,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2009-09-08 11:35:00,"17012805-09082009-WS","","WS",,,"N","chloride (as cl)","T",24.6,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2009-09-29 11:00:00,"17012805-09292009-WS","","WS",,,"N","chloride (as cl)","T",24.4,"mg/l","","",,"",,,,""
"17-CONQ-1.6",2009-10-20 10:50:00,"17012805-10202009-WS","","WS",,,"N","chloride (as cl)","T",24.7,"mg/l","","",,"",,,,""
"17-PECN-7.6",2009-04-08 09:50:00,"17016109-04082009-WS","","WS",,,"N","chloride (as cl)","T",9.6,"mg/l","","",,"",,,,""
"17-PECN-7.6",2009-04-28 11:35:00,"17016109-04282009-WS","","WS",,,"N","chloride (as cl)","T",10.8,"mg/l","","",,"",,,,""
"17-PECN-7.6",2009-05-19 09:45:00,"17016109-05192009-WS","","WS",,,"N","chloride (as cl)","T",9.6,"mg/l","","",,"",,,,""
"17-PECN-7.6",2009-06-08 09:50:00,"17016109-06082009-WS","","WS",,,"N","chloride (as cl)","T",9.4,"mg/l","","",,"",,,,""
"17-PECN-7.6",2009-06-30 11:00:00,"17016109-06302009-WS","","WS",,,"N","chloride (as cl)","T",9.7,"mg/l","","",,"",,,,""
"17-PECN-7.6",2009-07-27 10:10:00,"17016109-07272009-WS","","WS",,,"N","chloride (as cl)","T",8.2,"mg/l","","",,"",,,,""
"17-PECN-7.6",2009-08-18 09:50:00,"17016109-08182009-WS","","WS",,,"N","chloride (as cl)","T",10.8,"mg/l","","",,"",,,,""
"17-PECN-7.6",2009-09-08 10:15:00,"17016109-09082009-WS","","WS",,,"N","chloride (as cl)","T",10.8,"mg/l","","",,"",,,,""
"17-PECN-7.6",2009-09-29 09:55:00,"17016109-09292009-WS","","WS",,,"N","chloride (as cl)","T",10.7,"mg/l","","",,"",,,,""
